time,NEE_VUT_REF,NEE_CUT_REF,NEE_VUT_REF_QC,NEE_CUT_REF_QC,stl1_mean,DetailedQA,EVI,NDVI,SummaryQA,sur_refl_b02,sur_refl_b03,sur_refl_b07,Clear_sky_days,Clear_sky_nights,Emis_31,Emis_32,LST_Day_1km,LST_Night_1km,QC_Day,QC_Night,Fpar,FparExtra_QC,FparLai_QC,FparStdDev,Lai,alnid_mean,aluvd_mean,e_mean,d2m_mean,ro_mean,t2m_mean,adj_sfc_sw_diff_clr_daily,adj_sfc_sw_diff_all_daily,adj_sfc_sw_diff_pri_daily,adj_sfc_sw_diff_naer_daily,adj_sfc_par_diff_clr_daily,adj_sfc_par_diff_all_daily,adj_sfc_par_diff_pri_daily,alnid_maximum,aluvd_maximum,e_maximum,d2m_maximum,ro_maximum,t2m_maximum,stl1_maximum,prec,prmsl,alnid_median,aluvd_median,e_median,d2m_median,ro_median,t2m_median,stl1_median,alnid_minimum,aluvd_minimum,e_minimum,d2m_minimum,ro_minimum,t2m_minimum,stl1_minimum,alnid_std,aluvd_std,e_std,d2m_std,ro_std,t2m_std,stl1_std,alnid_variance,aluvd_variance,e_variance,d2m_variance,ro_variance,t2m_variance,stl1_variance,VPD_magnus_mean,VPD_magnus_minimum,VPD_magnus_maximum,longitude,latitude
2008-07-22,0.707889,0.981258,0.0,0.0,300.75937,2445.0,0.5005000000000001,0.7927000000000001,1.0,0.31220000000000003,0.0224,0.0694,-9999.0,-9999.0,0.492,0.494,300.78000000000003,295.82,0.0,-9999.0,0.73,33.0,34.0,0.04,4.0,0.16571629,0.0403655,0.1607976,295.96927,1.3523658e-05,300.38083,42.88854,66.43542,20.727083,48.866665,26.103127,36.35625,13.056249,0.16573195,0.040369473,0.06658628,296.96295,1.4206395e-05,303.9165,303.4033,10.625,-9e+33,0.16571787,0.040366292,0.09693144,295.7976,1.36606395e-05,299.73215,300.45364,0.1656991,0.040359937,0.37708074,294.90894,1.3113022e-05,297.18063,298.19724,7.3824262e-06,2.789906e-06,-0.105260454,0.57087606,2.8480304e-07,2.3064551,1.7381649,5.450022e-11,7.783575e-12,-1.1079764e-05,0.32589945,8.111276e-14,5.319735,3.0212173,8.352308,3.841692,14.829742,-54.98,-2.91
2008-07-23,0.555295,0.778059,0.0,0.0,300.98413,2445.0,0.5005000000000001,0.7927000000000001,1.0,0.31220000000000003,0.0224,0.0694,-9999.0,-9999.0,0.492,0.494,300.78000000000003,295.82,0.0,-9999.0,0.73,33.0,34.0,0.04,4.0,0.16573863,0.04036537,0.16599214,296.4444,1.3454662e-05,300.4125,54.052082,77.63021,20.671873,53.759373,32.59375,42.45625,13.03125,0.16575544,0.040372647,0.085404605,297.20474,2.0762905e-05,303.79413,303.45203,0.0,-9e+33,0.16574135,0.040366292,0.10500905,296.57007,1.3113022e-05,300.1772,300.78516,0.16572256,0.040359937,0.32479692,295.5378,1.2567267e-05,297.81635,298.86414,7.538854e-06,2.9691973e-06,-0.08694305,0.52756673,1.552022e-06,1.9898188,1.5533708,5.6834315e-11,8.816133e-12,-7.559094e-06,0.27832663,2.4087722e-12,3.959379,2.412961,7.609421,3.9838085,14.089548,-54.98,-2.91
2008-07-24,-0.0385228,0.202496,0.0,0.0,301.107,2445.0,0.5005000000000001,0.7927000000000001,1.0,0.31220000000000003,0.0224,0.0694,-9999.0,-9999.0,0.492,0.494,300.78000000000003,295.82,0.0,-9999.0,0.76,8.0,97.0,0.03,4.3,0.16576226,0.040364705,0.15206824,296.4866,1.2567267e-05,300.48428,55.91563,101.37189,20.652082,82.53749,33.13854,52.723957,13.029167,0.1657789,0.040369473,0.04324384,297.34308,1.2567267e-05,303.67084,303.63074,0.0,-9e+33,0.16576248,0.040366292,0.078955375,296.65317,1.2567267e-05,299.95297,300.60065,0.16574603,0.040356763,0.33958846,295.5785,1.2567267e-05,297.4674,298.91443,9.676779e-06,3.997744e-06,-0.1042963,0.57909554,0.0,2.011844,1.5700004,9.364005e-11,1.5981957e-11,-1.0877718e-05,0.33535162,0.0,4.047516,2.4649012,7.6889515,3.2754192,13.53117,-54.98,-2.91
2008-07-25,-0.0246935,0.278652,0.0,0.0,301.44522,2445.0,0.5005000000000001,0.7927000000000001,1.0,0.31220000000000003,0.0224,0.0694,-9999.0,-9999.0,0.492,0.494,300.78000000000003,295.82,0.0,-9999.0,0.76,8.0,97.0,0.03,4.3,0.16578533,0.040366028,0.14832088,296.61496,1.2271649e-05,300.9172,54.7375,98.96354,20.672916,83.11771,33.23125,51.609375,13.037501,0.1657977,0.040372647,0.049757276,297.34076,1.2567267e-05,304.07712,304.2048,0.25,-9e+33,0.1657883,0.040366292,0.094645336,296.59503,1.2021512e-05,300.5476,301.00684,0.16577421,0.040359937,0.34589332,295.96674,1.2021512e-05,298.38037,299.23007,6.332176e-06,3.8834964e-06,-0.09768763,0.4357167,2.7192837e-07,1.9203843,1.6771911,4.0096454e-11,1.5081545e-11,-9.542874e-06,0.18984903,7.3945034e-14,3.687876,2.81297,8.397684,4.3316326,14.560638,-54.98,-2.91
2008-07-26,0.353062,0.545884,0.0,0.0,301.38593,2445.0,0.5005000000000001,0.7927000000000001,1.0,0.31220000000000003,0.0224,0.0694,-9999.0,-9999.0,0.492,0.494,300.78000000000003,295.82,0.0,-9999.0,0.76,8.0,97.0,0.03,4.3,0.16580728,0.040366292,0.15762578,296.76334,1.2476618e-05,300.19244,57.869793,143.41666,20.735416,141.88957,34.80833,70.07917,13.061459,0.16582586,0.04037583,0.07213713,297.44186,1.475215e-05,303.23395,303.43964,0.25,-9e+33,0.16580708,0.040366292,0.116255134,296.9089,1.2021512e-05,299.90613,301.23853,0.1657977,0.040359937,0.31228346,295.8656,1.2021512e-05,297.42728,299.54575,6.9725593e-06,3.892093e-06,-0.0842093,0.5192589,7.9878265e-07,1.7894973,1.2110718,4.8616583e-11,1.5148388e-11,-7.091206e-06,0.26962984,6.380537e-13,3.2023003,1.466695,6.5901833,2.725336,12.272268,-54.98,-2.91
2008-07-27,0.297171,0.513582,0.0,0.0,301.04904,2445.0,0.5005000000000001,0.7927000000000001,1.0,0.31220000000000003,0.0224,0.0694,20.0,244.0,0.492,0.494,300.78000000000003,295.82,0.0,-9999.0,0.76,8.0,97.0,0.03,4.3,0.16583018,0.040367085,0.16866332,296.37863,1.2658148e-05,300.28555,58.1875,102.48542,20.742708,85.075,35.239582,53.240627,13.067707,0.16584465,0.040372647,0.05360757,297.47906,2.6773661e-05,304.0752,303.74832,1.125,-9e+33,0.16583055,0.040366292,0.10922032,296.498,1.1473894e-05,299.63464,300.74106,0.16581178,0.040359937,0.34319812,295.1693,1.1473894e-05,297.83835,298.9918,8.985675e-06,2.9372632e-06,-0.10105296,0.67352355,3.2924054e-06,1.9934161,1.5741743,8.074236e-11,8.627515e-12,-1.0211701e-05,0.45363393,1.0839933e-11,3.9737074,2.4780247,7.454426,4.6251183,14.304573,-54.98,-2.91
2008-07-28,0.738726,0.839961,0.0,0.0,300.69315,2116.0,0.5661,0.7927000000000001,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,302.40000000000003,296.34000000000003,65.0,-9999.0,0.81,8.0,107.0,0.03,4.9,0.16585247,0.040367357,0.17545815,296.33057,1.1496789e-05,299.74298,64.438545,117.45416,20.705208,103.00939,38.674995,60.139584,13.052083,0.16586812,0.04037583,0.08216395,296.95715,1.36606395e-05,303.2865,303.2315,2.375,-9e+33,0.16585404,0.040366292,0.12529533,296.28815,1.1473894e-05,299.05914,300.30588,0.16583996,0.040359937,0.36201647,295.60638,1.0928139e-05,297.35748,299.05524,6.864751e-06,3.962926e-06,-0.09497785,0.41248897,4.8574776e-07,1.9526259,1.3811516,4.7124804e-11,1.570478e-11,-9.020791e-06,0.17014714,2.3595088e-13,3.812748,1.9075798,6.4096756,3.0297432,13.271505,-54.98,-2.91
2008-07-29,0.786433,1.01241,0.0,0.0,300.83463,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,302.40000000000003,296.34000000000003,65.0,-9999.0,0.81,8.0,107.0,0.03,4.9,0.16587572,0.040364042,0.15485373,296.35907,1.140614e-05,299.70956,45.156254,77.64167,20.841667,61.26979,27.413544,41.590626,13.118751,0.16588691,0.040369473,0.06082689,297.70343,1.475215e-05,302.6699,303.4466,7.0,-9e+33,0.16587752,0.040364705,0.10022025,296.28467,1.0928139e-05,299.68005,300.41962,0.16586342,0.04035358,0.32367387,295.117,1.0928139e-05,296.70645,298.84866,7.4050677e-06,4.04893e-06,-0.09225139,0.7796993,9.2389894e-07,1.9827527,1.5668063,5.4835025e-11,1.6393832e-11,-8.510319e-06,0.607931,8.535893e-13,3.931308,2.454882,6.2923203,2.668396,10.43364,-54.98,-2.91
2008-07-30,0.187211,0.532724,0.0,0.0,301.11612,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,302.40000000000003,296.34000000000003,65.0,-9999.0,0.81,8.0,107.0,0.03,4.9,0.16589825,0.040367085,0.16019799,296.58398,1.1383633e-05,300.24194,42.697918,75.99375,20.913542,62.16354,26.045832,40.38854,13.144792,0.16591507,0.04037901,0.07196065,297.7941,2.1310523e-05,303.8142,303.9673,0.0,-9e+33,0.16589865,0.040367883,0.11075242,296.71594,1.0928139e-05,299.79477,300.71204,0.16588691,0.040356763,0.32484502,295.49014,1.0382384e-05,297.7083,298.8208,7.2864204e-06,4.9617865e-06,-0.08967566,0.5927222,2.1025676e-06,1.8545371,1.6402918,5.309192e-11,2.4619326e-11,-8.041724e-06,0.35131958,4.42079e-12,3.439308,2.6905572,7.0074654,3.8623238,13.064751,-54.98,-2.91
2008-07-31,0.515843,0.698159,0.0,0.0,300.90817,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,302.40000000000003,296.34000000000003,65.0,-9999.0,0.81,8.0,107.0,0.03,4.9,0.16592132,0.04036722,0.16503158,296.11313,1.0723714e-05,300.10602,44.883335,63.463543,21.42396,44.681248,27.402084,35.510414,13.5270815,0.16594325,0.040372647,0.07403019,297.24078,1.4206395e-05,303.96048,303.8667,0.25,-9e+33,0.16591978,0.040366292,0.09945019,296.29456,1.0382384e-05,299.32202,300.60724,0.16590099,0.040363118,0.34014997,295.06934,1.0382384e-05,297.1854,298.48737,1.0294725e-05,2.5087538e-06,-0.10005645,0.6171345,8.316297e-07,2.3147547,1.8308932,1.0598136e-10,6.2938452e-12,-1.0011292e-05,0.380855,6.9160796e-13,5.358089,3.3521698,7.531481,3.5938873,14.444609,-54.98,-2.91
2008-08-01,0.128163,0.377371,0.125,0.125,301.07825,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,302.40000000000003,296.34000000000003,65.0,-9999.0,0.8,32.0,48.0,0.02,4.9,0.16594501,0.04036802,0.15614915,296.26358,1.0427786e-05,300.4388,50.91562,68.00832,21.503122,43.795837,31.114586,38.58854,13.583331,0.16595733,0.04037583,0.05673594,297.44186,1.2021512e-05,304.24536,304.03305,0.0,-9e+33,0.16594325,0.040367883,0.08813191,296.51947,1.0382384e-05,299.6753,300.6126,0.16592917,0.040359937,0.34446552,295.01938,9.834766e-06,297.42822,298.56393,7.1459517e-06,4.099869e-06,-0.09932603,0.8000553,3.837798e-07,2.3322644,1.8729993,5.1064625e-11,1.6808924e-11,-9.86566e-06,0.6400885,1.4728693e-13,5.4394574,3.5081265,7.9758835,4.1125507,14.807852,-54.98,-2.91
2008-08-02,-0.095292,0.189064,0.458333,0.458333,301.2958,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,302.40000000000003,296.34000000000003,65.0,-9999.0,0.8,32.0,48.0,0.02,4.9,0.16596714,0.040368546,0.18369284,296.74155,1.0404347e-05,300.55118,52.059376,85.25729,21.535416,63.91354,31.838541,46.45938,13.609375,0.16598551,0.04037583,0.05203538,297.43143,1.3113022e-05,303.90887,303.3081,0.0,-9e+33,0.16596672,0.040369473,0.14615911,296.77756,1.0108575e-05,300.21875,301.01727,0.16595264,0.040363118,0.36256194,295.94,9.834766e-06,298.28098,299.89853,7.658896e-06,3.1081404e-06,-0.106812194,0.4609061,8.564517e-07,1.8593192,1.1539751,5.865869e-11,9.660536e-12,-1.1408844e-05,0.21243441,7.3350955e-13,3.4570677,1.3316587,7.3875065,4.1872406,13.969105,-54.98,-2.91
2008-08-03,0.678696,0.810383,0.458333,0.458333,301.18393,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,302.40000000000003,296.34000000000003,65.0,-9999.0,0.8,32.0,48.0,0.02,4.9,0.16598862,0.040369604,0.18310457,296.0789,9.743885e-06,300.62595,48.317703,102.74479,21.446877,87.57188,29.502083,53.506245,13.536458,0.1660043,0.04037583,0.103164114,296.77814,1.0382384e-05,304.05417,303.7723,1.0,-9e+33,0.16598785,0.040372647,0.111907504,296.01617,9.834766e-06,300.3526,300.94336,0.16597612,0.040359937,0.38102728,295.4913,9.289011e-06,298.01233,299.22467,7.864616e-06,5.1470624e-06,-0.09736647,0.35988995,2.5746365e-07,2.017339,1.5188363,6.185219e-11,2.6492251e-11,-9.480229e-06,0.12952077,6.628753e-14,4.069657,2.3068635,8.689386,4.4256268,15.505344,-54.98,-2.91
2008-08-04,0.741703,0.847398,0.458333,0.458333,301.2946,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,177.0,58.0,0.492,0.494,302.40000000000003,296.34000000000003,65.0,-9999.0,0.8,32.0,48.0,0.02,4.9,0.1660137,0.040369738,0.17011254,296.10617,9.767013e-06,300.66916,55.570835,90.80938,21.459375,69.686455,33.65833,48.462498,13.540624,0.16603246,0.04037583,0.07727087,297.2129,1.8032268e-05,304.16028,304.53903,0.0,-9e+33,0.16601369,0.040369473,0.1160947,296.17017,9.289011e-06,300.5433,300.85052,0.1659949,0.040366292,0.35319287,294.76596,9.289011e-06,297.7408,298.80765,8.678281e-06,3.2973337e-06,-0.09887997,0.83576876,1.7374565e-06,2.1470356,1.9094627,7.531256e-11,1.087241e-11,-9.777249e-06,0.6985094,3.0187552e-12,4.6097617,3.6460476,8.735882,5.088333,15.003645,-54.98,-2.91
2008-08-05,0.260429,0.650096,0.458333,0.458333,301.2619,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,303.32,296.38,65.0,-9999.0,0.85,32.0,0.0,0.02,5.2,0.1660358,0.040371064,0.17919345,296.26047,9.15203e-06,300.58902,55.77292,90.31146,21.546875,69.65729,33.28229,47.89271,13.602084,0.16604656,0.04037583,0.08882175,297.1594,9.834766e-06,304.2884,304.30923,1.25,-9e+33,0.16603482,0.040369473,0.1157899,296.24167,9.289011e-06,300.12555,300.89426,0.16601838,0.040366292,0.3564175,295.53198,8.741394e-06,298.084,299.21152,7.960638e-06,2.9009768e-06,-0.09883534,0.4123033,2.8480304e-07,2.1911569,1.7776823,6.337175e-11,8.415667e-12,-9.768424e-06,0.16999401,8.1112776e-14,4.8011684,3.1601543,8.301359,4.493374,15.428604,-54.98,-2.91
2008-08-06,0.100229,0.391531,0.458333,0.458333,301.2994,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,303.32,296.38,65.0,-9999.0,0.85,32.0,0.0,0.02,5.2,0.1660573,0.040370133,0.1633384,296.4363,1.0016763e-05,300.39188,57.40729,101.53957,21.592707,80.013535,34.802086,53.735416,13.625,0.16607472,0.04037583,0.064131714,297.00946,2.4041161e-05,303.36014,304.16458,0.0,-9e+33,0.1660583,0.040369473,0.104190856,296.4759,8.741394e-06,299.9683,300.86603,0.16604185,0.040363118,0.34605378,295.57965,8.741394e-06,297.94827,299.0003,9.040673e-06,3.305143e-06,-0.09173967,0.35885927,3.637221e-06,1.6383864,1.5916816,8.173376e-11,1.092397e-11,-8.416167e-06,0.12877998,1.3229376e-11,2.68431,2.5334504,7.5796547,4.160446,13.359432,-54.98,-2.91
2008-08-07,0.00390531,0.203628,0.458333,0.458333,301.2349,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,303.32,296.38,65.0,-9999.0,0.85,32.0,0.0,0.02,5.2,0.16608001,0.040369205,0.16619872,296.592,8.604955e-06,300.36942,53.263546,77.342705,21.869791,52.297916,32.50521,42.932293,13.794791,0.1660935,0.04037583,0.06469322,297.68134,8.741394e-06,304.00256,304.16302,0.0,-9e+33,0.16607942,0.040369473,0.09701969,296.46893,8.741394e-06,299.5505,300.6892,0.16606534,0.040359937,0.36780795,295.54245,8.195639e-06,297.56207,299.00107,7.82067e-06,4.391668e-06,-0.10741397,0.6677306,2.3631885e-07,2.146322,1.7052962,6.116288e-11,1.9286748e-11,-1.1537762e-05,0.44586423,5.5846603e-14,4.6066985,2.908035,7.262333,3.5076447,13.749189,-54.98,-2.91
2008-08-08,0.379385,0.725551,1.0,1.0,301.54056,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,303.32,296.38,65.0,-9999.0,0.85,32.0,0.0,0.02,5.2,0.16610308,0.040370394,0.16812585,296.59735,8.286598e-06,301.04538,51.08542,102.172905,21.473959,82.41563,30.967707,53.284367,13.444793,0.16612168,0.04037901,0.06721195,297.49417,8.741394e-06,304.5006,304.74017,0.0,-9e+33,0.1661029,0.040369473,0.09802237,296.6584,8.195639e-06,300.22638,300.74222,0.1660888,0.040363118,0.3794872,295.55875,8.195639e-06,297.84695,299.09158,9.143103e-06,4.9816904e-06,-0.111677095,0.49504474,2.0339088e-07,2.2071257,1.9341049,8.359633e-11,2.4817239e-11,-1.2471773e-05,0.24506928,4.1367852e-14,4.871403,3.7407618,8.708099,4.0061684,15.372807,-54.98,-2.91
2008-08-09,1.50481,1.60353,0.916667,0.916667,301.69757,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,303.32,296.38,65.0,-9999.0,0.8200000000000001,0.0,32.0,0.01,5.4,0.1661246,0.040369205,0.18326168,296.23785,8.3777895e-06,301.43573,52.010418,69.10522,21.608335,42.44583,31.529165,38.87396,13.524999,0.16613576,0.04037901,0.084602475,297.54767,1.2567267e-05,305.03693,304.8918,0.0,-9e+33,0.16612168,0.040369473,0.12657073,296.412,8.195639e-06,301.11975,301.34067,0.16611229,0.040366292,0.3633159,295.04495,8.195639e-06,298.2083,298.95,6.7495703e-06,3.4236587e-06,-0.098111205,0.7104674,8.735663e-07,2.1958032,1.9294853,4.5556697e-11,1.1721439e-11,-9.625808e-06,0.5047639,7.631181e-13,4.821552,3.7229135,10.191093,5.5187798,16.689701,-54.98,-2.91
2008-08-10,0.896971,1.02766,1.0,1.0,301.78333,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,303.32,296.38,65.0,-9999.0,0.8200000000000001,0.0,32.0,0.01,5.4,0.16614752,0.04037119,0.17531443,296.71332,8.218844e-06,300.93082,54.72708,94.61251,21.375,74.06563,33.167713,50.183334,13.407291,0.16616863,0.04037583,0.05832419,297.75806,1.36606395e-05,304.1125,304.17926,0.0,-9e+33,0.16614516,0.04037106,0.123819366,296.8037,7.649884e-06,300.57437,301.4776,0.16614047,0.040359937,0.33456704,295.4204,7.649884e-06,298.21786,299.685,7.900957e-06,3.3047577e-06,-0.08614947,0.60618967,1.2567384e-06,1.8674574,1.4586,6.242512e-11,1.09214235e-11,-7.421731e-06,0.36746594,1.5793915e-12,3.487397,2.1275141,8.255545,4.928999,13.887524,-54.98,-2.91
2008-08-11,0.913887,1.17325,1.0,1.0,302.02313,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,-9999.0,-9999.0,0.492,0.494,303.32,296.38,65.0,-9999.0,0.8200000000000001,0.0,32.0,0.01,5.4,0.16617039,0.04037159,0.1665657,296.8378,7.695208e-06,301.34634,53.47604,91.208336,21.260418,70.525,32.621876,48.672916,13.338542,0.16618273,0.04037901,0.0561263,297.80106,8.741394e-06,304.96237,305.20517,0.0,-9e+33,0.16616863,0.040372647,0.10443152,296.8996,7.649884e-06,300.75745,301.60602,0.16615455,0.040366292,0.38561556,296.00745,7.102266e-06,298.38135,299.39255,9.275008e-06,3.3920455e-06,-0.11298398,0.52511257,3.1208694e-07,2.2678533,1.9544299,8.602578e-11,1.1505972e-11,-1.276538e-05,0.27574322,9.7398265e-14,5.1431584,3.8197963,8.9510975,4.2648964,16.02428,-54.98,-2.91
2008-08-12,-0.799711,-0.0890975,1.0,1.0,302.07187,2116.0,0.5661,0.7367,0.0,0.3719,0.024200000000000003,0.08170000000000001,206.0,148.0,0.492,0.494,303.32,296.38,65.0,-9999.0,0.8200000000000001,0.0,32.0,0.01,5.4,0.16619542,0.040372387,0.15163511,296.27036,7.5813537e-06,301.04135,67.1875,155.8302,21.503122,149.32811,40.666668,75.97812,13.455208,0.16621089,0.04037901,0.056591555,297.7255,8.195639e-06,304.25684,305.08215,0.0,-9e+33,0.16619211,0.040372647,0.09904109,296.3794,7.649884e-06,301.02512,301.86444,0.16618273,0.040363118,0.3227755,295.22394,7.102266e-06,297.15958,299.33838,7.842124e-06,4.1964345e-06,-0.09058778,0.6190936,2.4019755e-07,2.3254883,1.9509393,6.149892e-11,1.7610061e-11,-8.206146e-06,0.3832769,5.769486e-14,5.4078956,3.806164,9.263451,3.2984219,14.317598,-54.98,-2.91
2008-08-13,0.197272,0.363161,0.958333,0.958333,302.101,2372.0,0.5585,0.7367,0.0,0.3899,0.038200000000000005,0.1044,-9999.0,-9999.0,0.492,0.494,302.36,295.34000000000003,65.0,-9999.0,0.78,33.0,34.0,0.03,4.6000000000000005,0.16621497,0.04037172,0.16370606,295.36774,7.102266e-06,301.68985,45.322918,49.922913,21.76979,27.104166,27.574999,29.518753,13.587501,0.16622499,0.040382184,0.063506044,297.2338,7.102266e-06,305.71378,305.85968,0.5,-9e+33,0.16621792,0.040369473,0.11829259,295.30765,7.102266e-06,301.19147,301.65015,0.1662015,0.040363118,0.32563114,294.06384,7.102266e-06,298.0343,298.90048,6.8190893e-06,4.2518823e-06,-0.095243216,0.80722886,0.0,2.5146549,2.3345034,4.649998e-11,1.8078502e-11,-9.071271e-06,0.6516184,0.0,6.3234897,5.449906,12.214445,6.7229843,19.09842,-54.98,-2.91
2008-08-14,0.888217,1.24299,1.0,1.0,302.2026,2372.0,0.5585,0.778,0.0,0.3899,0.038200000000000005,0.1044,-9999.0,-9999.0,0.492,0.494,302.36,295.34000000000003,65.0,-9999.0,0.78,33.0,34.0,0.03,4.6000000000000005,0.16623907,0.040372383,0.19138879,295.25967,7.1250834e-06,301.94785,46.037495,57.141666,21.54479,35.37292,28.079165,32.81979,13.491668,0.16625784,0.040382184,0.11506796,296.68048,7.649884e-06,306.1392,305.8442,0.0,-9e+33,0.16623907,0.040372647,0.15655492,295.19315,7.102266e-06,301.56238,301.80798,0.16622499,0.040363118,0.34173822,293.96503,7.102266e-06,298.2695,299.21924,8.465433e-06,4.84751e-06,-0.07681235,0.8074619,1.0942842e-07,2.6110623,2.2652676,7.166356e-11,2.349835e-11,-5.900137e-06,0.6519947,1.1974579e-14,6.817646,5.131437,12.977642,7.316826,21.267282,-54.98,-2.91
2008-08-15,0.144834,0.478038,1.0,1.0,302.56125,2372.0,0.5585,0.778,0.0,0.3899,0.038200000000000005,0.1044,-9999.0,-9999.0,0.492,0.494,302.36,295.34000000000003,65.0,-9999.0,0.78,33.0,34.0,0.03,4.6000000000000005,0.16643722,0.04046165,0.18113868,296.038,7.102421e-06,302.09033,54.757294,77.805214,21.588541,51.995834,33.391666,43.129166,13.5197935,0.16661939,0.040553816,0.10715879,297.5093,8.195639e-06,305.74817,305.9649,0.0,-9e+33,0.16643862,0.040461645,0.1476912,296.3085,7.102266e-06,301.82336,302.24857,0.16625784,0.040372647,0.33310714,294.47534,6.556511e-06,299.3421,300.11362,0.00011284471,5.4889824e-05,-0.07325421,0.86616516,3.863462e-07,2.0213523,1.8791564,1.2733929e-08,3.0128928e-09,-5.3661793e-06,0.75024205,1.4926339e-13,4.0858655,3.5312288,12.017031,8.628637,18.694178,-54.98,-2.91
2008-08-16,-0.317332,0.0345857,1.0,1.0,302.30798,2372.0,0.5585,0.778,0.0,0.3899,0.038200000000000005,0.1044,-9999.0,-9999.0,0.492,0.494,302.36,295.34000000000003,65.0,-9999.0,0.78,33.0,34.0,0.03,4.6000000000000005,0.16682716,0.040654197,0.17372683,296.36087,6.6929497e-06,301.44852,54.658337,85.58126,21.864584,61.396877,33.41042,46.565624,13.711459,0.16700912,0.040741332,0.09374693,297.32446,7.102266e-06,304.96426,305.46204,23.25,-9e+33,0.16682833,0.040652342,0.123049304,296.72058,6.556511e-06,301.1255,302.03696,0.16664287,0.040566526,0.33156702,295.06354,6.556511e-06,298.6471,299.66177,0.00011100087,5.2800235e-05,-0.080679014,0.73816454,2.3631885e-07,2.0792096,1.9414362,1.2321192e-08,2.7878648e-09,-6.5091026e-06,0.5448869,5.5846603e-14,4.3231125,3.7691746,10.0089245,6.3291397,16.901749,-54.98,-2.91
2008-08-17,-0.356284,-0.550002,1.0,1.0,302.43518,2372.0,0.5585,0.778,0.0,0.3899,0.038200000000000005,0.1044,-9999.0,-9999.0,0.492,0.494,302.36,295.34000000000003,65.0,-9999.0,0.8300000000000001,8.0,32.0,0.02,5.300000000000001,0.16721727,0.040839728,0.17131974,296.5281,6.6019907e-06,301.43405,63.32501,115.59061,21.84271,94.23751,38.146877,59.779163,13.692708,0.16739884,0.040935203,0.08201957,297.22565,7.102266e-06,304.601,305.36533,0.0,-9e+33,0.16721338,0.040836677,0.1289932,296.58344,6.556511e-06,301.09827,302.107,0.1670326,0.040757224,0.33403763,295.42737,6.556511e-06,298.7666,300.0927,0.000112409005,5.4668562e-05,-0.082286924,0.53440744,1.5083872e-07,1.9469289,1.7335877,1.2635784e-08,2.9886518e-09,-6.771138e-06,0.2855913,2.275232e-14,3.790532,3.0053263,9.68791,5.971838,16.12116,-54.98,-2.91
2008-08-18,-0.183383,0.0868267,1.0,1.0,302.1478,2372.0,0.5585,0.778,0.0,0.3899,0.038200000000000005,0.1044,-9999.0,-9999.0,0.492,0.494,302.36,295.34000000000003,65.0,-9999.0,0.8300000000000001,8.0,32.0,0.02,5.300000000000001,0.16760193,0.041030023,0.17112856,296.56613,6.989343e-06,300.88226,58.363537,81.6,22.018747,54.160416,35.28229,44.733337,13.799999,0.16778387,0.041119546,0.07645268,297.56625,1.3113022e-05,304.56848,305.23148,0.0,-9e+33,0.1676031,0.04102738,0.13168842,296.99493,6.556511e-06,300.47256,301.5016,0.16742232,0.04094474,0.3368291,294.57184,6.010756e-06,297.68442,299.6703,0.00010993549,5.4672084e-05,-0.085738935,0.9010079,1.56921e-06,2.179284,1.7546463,1.2085813e-08,2.9890368e-09,-7.3511646e-06,0.8118152,2.4624198e-12,4.749279,3.0787838,8.406662,5.289276,15.418041,-54.98,-2.91
